"STATE","HUC12"
"Massachusetts","010700040205"
"Massachusetts","010700040301"
"New Hampshire","010700040301"
"Massachusetts","010700040302"
"New Hampshire","010700040302"
"Massachusetts","010700040401"
"New Hampshire","010700040401"
"Massachusetts","010700040402"
"New Hampshire","010700040402"
"Massachusetts","010700050101"
"Massachusetts","010700050102"
"Massachusetts","010700050103"
"Massachusetts","010700050104"
"Massachusetts","010700050201"
"Massachusetts","010700050202"
"Massachusetts","010700050203"
"Massachusetts","010700050204"
"Massachusetts","010700050205"
"Massachusetts","010700050206"
"New Hampshire","010700060101"
"New Hampshire","010700060102"
"New Hampshire","010700060201"
"New Hampshire","010700060202"
"New Hampshire","010700060301"
"New Hampshire","010700060302"
"New Hampshire","010700060401"
"New Hampshire","010700060402"
"New Hampshire","010700060501"
"New Hampshire","010700060502"
"New Hampshire","010700060503"
"New Hampshire","010700060601"
"New Hampshire","010700060602"
"New Hampshire","010700060603"
"New Hampshire","010700060604"
"New Hampshire","010700060605"
"New Hampshire","010700060606"
"New Hampshire","010700060607"
"New Hampshire","010700060701"
"New Hampshire","010700060702"
"New Hampshire","010700060703"
"New Hampshire","010700060801"
"New Hampshire","010700060802"
"New Hampshire","010700060803"
"New Hampshire","010700060804"
"Massachusetts","010700060901"
"New Hampshire","010700060901"
"New Hampshire","010700060902"
"New Hampshire","010700060903"
"New Hampshire","010700060904"
"New Hampshire","010700060905"
"New Hampshire","010700060906"
"New Hampshire","010700061001"
"New Hampshire","010700061002"
"New Hampshire","010700061101"
"Massachusetts","010700061102"
"New Hampshire","010700061102"
"Massachusetts","010700061201"
"New Hampshire","010700061201"
"Massachusetts","010700061202"
"New Hampshire","010700061203"
"New Hampshire","010700061204"
"Massachusetts","010700061205"
"New Hampshire","010700061205"
"Massachusetts","010700061206"
"New Hampshire","010700061206"
"Massachusetts","010700061207"
"New Hampshire","010700061207"
"Massachusetts","010700061301"
"Massachusetts","010700061302"
"Massachusetts","010700061303"
"Massachusetts","010700061401"
"New Hampshire","010700061401"
"Massachusetts","010700061402"
"New Hampshire","010700061402"
"Massachusetts","010700061403"
"New Hampshire","010700061403"
"Massachusetts","010700061404"
"New Hampshire","010700061404"
"Maine","010801010101"
"New Hampshire","010801010101"
"New Hampshire","010801010102"
"New Hampshire","010801010103"
"New Hampshire","010801010104"
"New Hampshire","010801010201"
"New Hampshire","010801010202"
"Vermont","010801010203"
"New Hampshire","010801010203"
"New Hampshire","010801010301"
"Vermont","010801010303"
"New Hampshire","010801010303"
"Vermont","010801010304"
"New Hampshire","010801010304"
"Vermont","010801010305"
"New Hampshire","010801010305"
"New Hampshire","010801010401"
"Vermont","010801010402"
"New Hampshire","010801010402"
"New Hampshire","010801010403"
"Vermont","010801010404"
"New Hampshire","010801010404"
"Vermont","010801010405"
"New Hampshire","010801010405"
"Vermont","010801010501"
"Vermont","010801010502"
"Vermont","010801010503"
"Vermont","010801010601"
"New Hampshire","010801010602"
"Vermont","010801010603"
"New Hampshire","010801010603"
"New Hampshire","010801010701"
"New Hampshire","010801010702"
"New Hampshire","010801010703"
"New Hampshire","010801010704"
"New Hampshire","010801010705"
"New Hampshire","010801010706"
"New Hampshire","010801010707"
"New Hampshire","010801010801"
"New Hampshire","010801010802"
"New Hampshire","010801010803"
"New Hampshire","010801010804"
"New Hampshire","010801010805"
"New Hampshire","010801010806"
"Vermont","010801010901"
"Vermont","010801010902"
"New Hampshire","010801010902"
"Vermont","010801010903"
"New Hampshire","010801010903"
"Vermont","010801020101"
"Vermont","010801020102"
"Vermont","010801020103"
"Vermont","010801020104"
"Vermont","010801020201"
"Vermont","010801020202"
"Vermont","010801020203"
"Vermont","010801020301"
"Vermont","010801020302"
"Vermont","010801020401"
"Vermont","010801020402"
"Vermont","010801020403"
"New Hampshire","010801020403"
"New Hampshire","010801030101"
"New Hampshire","010801030102"
"Vermont","010801030201"
"New Hampshire","010801030201"
"Vermont","010801030202"
"New Hampshire","010801030202"
"Vermont","010801030203"
"New Hampshire","010801030203"
"Vermont","010801030204"
"Vermont","010801030205"
"New Hampshire","010801030205"
"Vermont","010801030206"
"New Hampshire","010801030206"
"New Hampshire","010801030301"
"New Hampshire","010801030302"
"New Hampshire","010801030303"
"New Hampshire","010801030304"
"New Hampshire","010801030401"
"New Hampshire","010801030402"
"New Hampshire","010801030403"
"New Hampshire","010801030501"
"New Hampshire","010801030502"
"New Hampshire","010801030503"
"New Hampshire","010801030504"
"New Hampshire","010801030505"
"New Hampshire","010801030506"
"Vermont","010801030601"
"Vermont","010801030602"
"New Hampshire","010801030701"
"Vermont","010801030702"
"New Hampshire","010801030702"
"Vermont","010801030703"
"New Hampshire","010801030703"
"Vermont","010801040101"
"Vermont","010801040102"
"Vermont","010801040103"
"Vermont","010801040104"
"New Hampshire","010801040201"
"New Hampshire","010801040202"
"New Hampshire","010801040203"
"New Hampshire","010801040204"
"Vermont","010801040205"
"New Hampshire","010801040205"
"Vermont","010801040301"
"Vermont","010801040302"
"Vermont","010801040303"
"Vermont","010801040304"
"New Hampshire","010801040401"
"Vermont","010801040402"
"New Hampshire","010801040402"
"Vermont","010801050101"
"Vermont","010801050102"
"Vermont","010801050103"
"Vermont","010801050104"
"Vermont","010801050105"
"Vermont","010801050106"
"Vermont","010801050201"
"Vermont","010801050202"
"Vermont","010801050203"
"Vermont","010801050301"
"Vermont","010801050302"
"Vermont","010801050401"
"Vermont","010801050402"
"Vermont","010801050501"
"Vermont","010801050502"
"Vermont","010801050503"
"New Hampshire","010801060101"
"New Hampshire","010801060102"
"New Hampshire","010801060103"
"New Hampshire","010801060104"
"New Hampshire","010801060105"
"Vermont","010801060106"
"New Hampshire","010801060106"
"Vermont","010801060201"
"Vermont","010801060202"
"Vermont","010801060203"
"Vermont","010801060204"
"Vermont","010801060205"
"Vermont","010801060206"
"Vermont","010801060207"
"New Hampshire","010801060301"
"Vermont","010801060302"
"New Hampshire","010801060302"
"New Hampshire","010801060303"
"Vermont","010801060304"
"Vermont","010801060305"
"New Hampshire","010801060305"
"New Hampshire","010801060401"
"New Hampshire","010801060402"
"New Hampshire","010801060403"
"New Hampshire","010801060404"
"New Hampshire","010801060405"
"New Hampshire","010801060406"
"New Hampshire","010801060407"
"Vermont","010801060501"
"Vermont","010801060502"
"Vermont","010801060503"
"Vermont","010801060504"
"Vermont","010801060505"
"Vermont","010801060601"
"Vermont","010801060602"
"Vermont","010801060603"
"New Hampshire","010801060701"
"Vermont","010801060702"
"New Hampshire","010801060702"
"Vermont","010801060703"
"New Hampshire","010801060703"
"Vermont","010801070101"
"Vermont","010801070102"
"New Hampshire","010801070201"
"New Hampshire","010801070202"
"New Hampshire","010801070203"
"Vermont","010801070301"
"Vermont","010801070302"
"Vermont","010801070303"
"Vermont","010801070304"
"Vermont","010801070305"
"Vermont","010801070306"
"Vermont","010801070307"
"Vermont","010801070401"
"Vermont","010801070402"
"Vermont","010801070403"
"Vermont","010801070404"
"Vermont","010801070405"
"Vermont","010801070406"
"Vermont","010801070501"
"New Hampshire","010801070501"
"Vermont","010801070502"
"New Hampshire","010801070502"
"New Hampshire","010801070503"
"Vermont","010801070504"
"Vermont","010801070505"
"New Hampshire","010801070505"
"Vermont","010801070506"
"Vermont","010801070507"
"New Hampshire","010801070507"
"New Hampshire","010802010101"
"New Hampshire","010802010102"
"New Hampshire","010802010103"
"New Hampshire","010802010104"
"New Hampshire","010802010201"
"New Hampshire","010802010202"
"New Hampshire","010802010301"
"New Hampshire","010802010302"
"New Hampshire","010802010303"
"New Hampshire","010802010401"
"Massachusetts","010802010402"
"New Hampshire","010802010402"
"New Hampshire","010802010403"
"Vermont","010802010501"
"Massachusetts","010802010501"
"New Hampshire","010802010501"
"Vermont","010802010502"
"Massachusetts","010802010502"
"Massachusetts","010802010503"
"Massachusetts","010802010601"
"Massachusetts","010802010602"
"Massachusetts","010802010603"
"Massachusetts","010802010604"
"Massachusetts","010802010605"
"Massachusetts","010802010606"
"Massachusetts","010802010607"
"Massachusetts","010802010608"
"Massachusetts","010802010609"
"Massachusetts","010802010610"
"Massachusetts","010802010701"
"Massachusetts","010802010702"
"Massachusetts","010802020101"
"New Hampshire","010802020101"
"Massachusetts","010802020102"
"New Hampshire","010802020102"
"Massachusetts","010802020103"
"New Hampshire","010802020103"
"Massachusetts","010802020201"
"Massachusetts","010802020202"
"New Hampshire","010802020202"
"Massachusetts","010802020203"
"New Hampshire","010802020203"
"Massachusetts","010802020204"
"Massachusetts","010802020205"
"Massachusetts","010802020206"
"Massachusetts","010802020207"
"Vermont","010802030101"
"Vermont","010802030102"
"Vermont","010802030103"
"Vermont","010802030104"
"Vermont","010802030105"
"Massachusetts","010802030105"
"Vermont","010802030201"
"Massachusetts","010802030201"
"Massachusetts","010802030202"
"Massachusetts","010802030203"
"Massachusetts","010802030204"
"Massachusetts","010802030205"
"Vermont","010802030301"
"Massachusetts","010802030301"
"Vermont","010802030302"
"Massachusetts","010802030302"
"Vermont","010802030401"
"Massachusetts","010802030401"
"Vermont","010802030402"
"Massachusetts","010802030402"
"Massachusetts","010802030501"
"Massachusetts","010802030502"
"Massachusetts","010802040101"
"Massachusetts","010802040102"
"Massachusetts","010802040103"
"Massachusetts","010802040104"
"Massachusetts","010802040105"
"Massachusetts","010802040106"
"Massachusetts","010802040201"
"Massachusetts","010802040202"
"Massachusetts","010802040203"
"Massachusetts","010802040204"
"Massachusetts","010802040205"
"Massachusetts","010802040206"
"Massachusetts","010802040207"
"Massachusetts","010802040301"
"Massachusetts","010802040302"
"Massachusetts","010802040303"
"Massachusetts","010802040304"
"Massachusetts","010802040305"
"Massachusetts","010802040306"
"Massachusetts","010802040307"
"Massachusetts","010802040401"
"Massachusetts","010802040402"
"Massachusetts","010802050101"
"Connecticut","010802050102"
"Massachusetts","010802050102"
"Connecticut","010802050103"
"Massachusetts","010802050103"
"Connecticut","010802050104"
"Connecticut","010802050105"
"Massachusetts","010802050105"
"Connecticut","010802050201"
"Massachusetts","010802050201"
"Connecticut","010802050202"
"Connecticut","010802050203"
"Connecticut","010802050301"
"Connecticut","010802050302"
"Connecticut","010802050303"
"Connecticut","010802050401"
"Connecticut","010802050402"
"Connecticut","010802050501"
"Connecticut","010802050502"
"Connecticut","010802050503"
"Connecticut","010802050504"
"Connecticut","010802050505"
"Connecticut","010802050506"
"Connecticut","010802050601"
"Connecticut","010802050602"
"Connecticut","010802050603"
"Connecticut","010802050701"
"Connecticut","010802050702"
"Connecticut","010802050801"
"Connecticut","010802050802"
"Connecticut","010802050803"
"Connecticut","010802050804"
"Connecticut","010802050805"
"Connecticut","010802050901"
"Connecticut","010802050902"
"Connecticut","010802050903"
"Connecticut","010802050904"
"Connecticut","010802050905"
"Massachusetts","010802060101"
"Massachusetts","010802060102"
"Massachusetts","010802060103"
"Massachusetts","010802060104"
"Massachusetts","010802060105"
"Massachusetts","010802060201"
"Massachusetts","010802060202"
"Massachusetts","010802060301"
"Massachusetts","010802060302"
"Massachusetts","010802060303"
"Connecticut","010802060304"
"Massachusetts","010802060304"
"Massachusetts","010802060305"
"Connecticut","010802070101"
"Connecticut","010802070102"
"Massachusetts","010802070102"
"Connecticut","010802070103"
"Massachusetts","010802070201"
"Massachusetts","010802070202"
"Massachusetts","010802070203"
"Connecticut","010802070204"
"Massachusetts","010802070204"
"Connecticut","010802070301"
"Massachusetts","010802070301"
"Connecticut","010802070302"
"Massachusetts","010802070302"
"Connecticut","010802070401"
"Connecticut","010802070402"
"Connecticut","010802070403"
"Connecticut","010802070404"
"Connecticut","010802070405"
"Connecticut","010802070501"
"Connecticut","010802070502"
"Massachusetts","010802070502"
"Connecticut","010802070601"
"Connecticut","010802070602"
"Massachusetts","010900010101"
"Massachusetts","010900010102"
"Massachusetts","010900010201"
"Massachusetts","010900010202"
"Massachusetts","010900010203"
"Massachusetts","010900010204"
"Massachusetts","010900010205"
"Massachusetts","010900010301"
"Massachusetts","010900010302"
"Massachusetts","010900010401"
"Massachusetts","010900010402"
"Massachusetts","010900010501"
"Massachusetts","010900010502"
"Massachusetts","010900010601"
"Massachusetts","010900010602"
"Massachusetts","010900010603"
"Massachusetts","010900010604"
"Massachusetts","010900010701"
"Massachusetts","010900010702"
"Massachusetts","010900010703"
"Massachusetts","010900010704"
"Massachusetts","010900010801"
"Massachusetts","010900010802"
"Massachusetts","010900010803"
"Massachusetts","010900010901"
"Massachusetts","010900010902"
"Massachusetts","010900020101"
"Massachusetts","010900020102"
"Massachusetts","010900020103"
"Massachusetts","010900020104"
"Massachusetts","010900020105"
"Massachusetts","010900020106"
"Massachusetts","010900020107"
"Massachusetts","010900020201"
"Massachusetts","010900020202"
"Massachusetts","010900020203"
"Massachusetts","010900020204"
"Massachusetts","010900020205"
"Massachusetts","010900020206"
"Massachusetts","010900020301"
"Massachusetts","010900020302"
"Massachusetts","010900020303"
"Massachusetts","010900020304"
"Massachusetts","010900020305"
"Massachusetts","010900020306"
"Massachusetts","010900020401"
"Massachusetts","010900020402"
"Massachusetts","010900020501"
"Massachusetts","010900020502"
"Rhode Island","010900020502"
"Massachusetts","010900020503"
"Rhode Island","010900020503"
"Massachusetts","010900020601"
"Massachusetts","010900020602"
"Massachusetts","010900020603"
"Massachusetts","010900020604"
"Massachusetts","010900020701"
"Massachusetts","010900030101"
"Massachusetts","010900030102"
"Massachusetts","010900030103"
"Massachusetts","010900030104"
"Massachusetts","010900030105"
"Massachusetts","010900030201"
"Massachusetts","010900030202"
"Rhode Island","010900030202"
"Rhode Island","010900030203"
"Massachusetts","010900030204"
"Rhode Island","010900030204"
"Massachusetts","010900030205"
"Rhode Island","010900030205"
"Massachusetts","010900030206"
"Rhode Island","010900030206"
"Massachusetts","010900030207"
"Rhode Island","010900030207"
"Massachusetts","010900030208"
"Rhode Island","010900030208"
"Massachusetts","010900040101"
"Massachusetts","010900040102"
"Massachusetts","010900040103"
"Massachusetts","010900040201"
"Massachusetts","010900040202"
"Massachusetts","010900040203"
"Massachusetts","010900040204"
"Massachusetts","010900040301"
"Massachusetts","010900040302"
"Massachusetts","010900040401"
"Rhode Island","010900040401"
"Rhode Island","010900040501"
"Rhode Island","010900040502"
